novel_id,title,title_eng,synopsis,type,n_chapters,authors,genres,n_volumes,status,score,scored_by,popularty,favorites,year_start,year_finnish,image
123649,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,The Angel Next Door Spoils Me Rotten,"After catching a cold by giving his only umbrella to a girl sitting in the rain, Amane Fujimiya only expects her to eventually return it. However, Mahiru Shiina, the ""Angel"" of Amane's school and his neighbor, instead gives him a lot more than that. Instead of just the umbrella, she insists on returning the favor by helping him recover from his cold. However, she is oblivious to the battlefield that is Amane's apartment. The only word Mahiru finds from her mouth to describe the chaos is ""unsightly."" But despite her unsympathetic description, Mahiru proceeds to help the hopeless Amane. Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken follows Amane as he is taken care of by Mahiru, who attends to various chores—from cleaning his apartment to cooking dinner. Is there anything that the Angel can not do? [Written by MAL Rewrite]",Light Novel,,"Kazutake Hazano,Hanekoto,Saeki-san","Comedy,Romance",,Publishing,8.46,5525.0,956,1172,2019.0,,https://cdn.myanimelist.net/images/manga/2/235341.jpg
4658,Fullmetal Alchemist,Fullmetal Alchemist,"Somewhere between magic, art and science exists a world of alchemy. And into this world travel Edward and Alphonse Elric—two brothers in search of the Philosopher's Stone, the ultimate alchemical treasure! (Source: VIZ Media)",Light Novel,35.0,"Arakawa Hiromu,Inoue Makoto","Action,Adventure,Drama,Fantasy,Military",7.0,Finished,8.46,6063.0,1111,484,2003.0,2010.0,https://cdn.myanimelist.net/images/manga/1/202288.jpg
48399,No Game No Life,No Game No Life,"The internet is home to countless urban legends, but the most prominent is the mysterious gamer known only as ""Blank."" Behind breaking records in hundreds of games, Blank is just two shut-in NEET siblings: the manipulative 18-year-old Sora and the 11-year-old detached genius, Shiro. Together, they are an unbeatable duo with zero losses to their name. One day, the siblings receive an anonymous email challenging them to a chess game. Upon securing a flawless win, they are immediately summoned into a colorful alternate world. A playful boy named Tet, who introduces himself as the ""One True God,"" tells them that the world of Disboard has a unique system for resolving disputes—any and all disagreements are resolved through simple games. Furthermore, of the 16 races inhabiting the realm, humanity is ranked the lowest and least powerful, barely scraping by with a kingdom consisting of a single city. In a world that has yet to see war or bloodshed in centuries, Sora and Shiro quickly make a name for themselves as they set their eyes on an ambitious goal: to defeat Tet with their gaming wits and conquer this new world. [Written by MAL Rewrite]",Light Novel,,Kamiya Yuu,"Comedy,Fantasy,Ecchi,Isekai,Strategy Game",,Publishing,8.44,15421.0,267,2379,2012.0,,https://cdn.myanimelist.net/images/manga/2/188186.jpg
98380,Bungou Stray Dogs,Bungo Stray Dogs,Series of various side stories of Bungou Stray Dogs manga.,Light Novel,,"Asagiri Kafka,Harukawa35,Ganjii,Iwahata Hiro","Action,Mystery,Supernatural,Detective",,Publishing,8.44,2826.0,1778,1403,2014.0,,https://cdn.myanimelist.net/images/manga/3/180919.jpg
115922,Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,"Shadowbrokers are those who go unnoticed, posing as unremarkable people, when in truth, they control everything from behind the scenes. Sid wants to be someone just like that more than anything, and something as insignificant as boring reality isn't going to get in his way! He trains in secret every single night, preparing for his eventual rise to power—only to denied his destiny by a run-of-the-mill (yet deadly) traffic accident. But when he wakes up in a another world and suddenly finds himself at the head of an actual secret organization doing battle with evil in the shadows, he'll finally get a chance to act out all of his delusional fantasies! (Source: Yen Press)",Light Novel,,"Touzai,Aizawa Daisuke","Action,Comedy,Fantasy,Isekai,Reincarnation",,Publishing,8.44,6717.0,779,1282,2018.0,,https://cdn.myanimelist.net/images/manga/1/269801.jpg
124374,Souyaku Toaru Majutsu no Index,,"As Christmas Eve approaches Academy City, an array of decorative festivities adorn the streets. While the rest of the city is getting into the merry mood, it seems gloom is all that Touma Kamijou experiences. After suffering from one misfortune after another, he encounters Mikoto Misaka escaping from the watchful eyes of Tokiwadai Middle School in an attempt to enjoy the Christmas atmosphere. The two agree on making the most out of this dreadful holiday; however, unbeknownst to them, a mysterious third party observes their every move. Elsewhere, the newly instated Academy City Board Chairman initiates his first operation—a plan that will turn the entire city's framework upside down. Naturally, as he seeks to leave every stone unturned, previously hidden enemies begin to reveal themselves along with their malicious intents... [Written by MAL Rewrite]",Light Novel,,"Kamachi Kazuma,Haimura Kiyotaka","Action,Comedy,Fantasy,Sci-Fi,Supernatural,Super Power",,Publishing,8.43,1000.0,5945,128,2020.0,,https://cdn.myanimelist.net/images/manga/3/229100.jpg
3807,Juuni Kokuki,The Twelve Kingdoms,"Beyond this world lies the realm of the Twelve Kingdoms. There, the laws of nature are governed by the Way—a moral code established by the Mandate of Heaven—that causes kingdoms to be ravaged by war and famine when an unsuitable ruler is upon the throne. Babies are born from eggs on trees, and mythical creatures roam the land. When a temporary breach is created between that world and Japan, Youko Nakajima is dragged from her mundane daily life as a high school student and finds herself in a situation far less appealing than that of a fairytale. Once a model student who always conformed to societal pressures, she is now abandoned and pursued by men and beasts alike in the wilds of a land unbound by any earthly sense of order. Struggling to come to terms with these strange new laws as well as the lack of kindness in the people around her, Youko must learn to make her own choices if she is to survive with any sense of integrity. Fantastical and heavily detailed, Juuni Kokuki tells the stories of Youko and other individuals forced to find themselves as they are thrust into an unforgiving and coldly beautiful world. [Written by MAL Rewrite]",Light Novel,,"Ono Fuyumi,Yamada Akihiro","Fantasy,Isekai",,Publishing,8.42,1213.0,2132,222,1992.0,,https://cdn.myanimelist.net/images/manga/3/157938.jpg
88930,Youjo Senki,The Saga of Tanya the Evil,"Tanya Degurechaff is a soldier who has the appearance of an innocent young girl. But behind her cute facade lies the soul of a ruthless salaryman who challenged ""Being X""—the self-proclaimed God who reincarnated the man into an industrial world of magic. By doing this, Being X hopes to prove that, if the situation were dire enough, even a non-believer like this man would pray for God's help. Opposing Being X's desires to make her suffer, Tanya enlists in the military with the hope of living a peaceful life. She manages to impress the higher-ups with her aptitude for war, swiftly rising through the ranks. However, her country soon participates in the ongoing world war, quickly crushing her dream. In an attempt to return to her calm she starts using any merciless means to obliterate her opponents. Thus begins the saga of Tanya the Evil and the Empire as they seek world domination. [Written by MAL Rewrite]",Light Novel,,"Shinotsuki Shinobu,Zen Carlo","Action,Fantasy,Isekai,Military,Reincarnation",,Publishing,8.41,5494.0,763,947,2013.0,,https://cdn.myanimelist.net/images/manga/2/155214.jpg
87953,Shousetsu Akatsuki no Yona: Onaji Tsuki no Shita de,,"The novel is divided into three segments: Jae-Ha's Counseling Room – Part 1, Under the Same Moon – Parts 1-5, and Jae-Ha's Counseling Room – Part 2. When listening to a nostalgic voice in the crowd of people, Soo-Won looked back without thinking. However, it was not the girl of his memory... (Source: MU)",Light Novel,8.0,"Kusanagi Mizuho,Fujitani Touko","Adventure,Romance,Historical",1.0,Finished,8.38,3062.0,1577,334,2015.0,,https://cdn.myanimelist.net/images/manga/2/153038.jpg
12854,Toaru Majutsu no Index,A Certain Magical Index,"Despite 80% of its 2.3 million population being students, Academy City is far more advanced than any other nation worldwide. Its residents awaken something akin to a supernatural ability inside them, which is then ranked from Level 0 to 5. Along the lines lies Touma Kamijou, a powerless Level 0 esper. While his abilities are recognized as useless, he possesses a mysterious phenomenon known as ""Imagine Breaker,"" which allows his right hand to nullify any supernatural powers upon coming in contact with them. Despite that, he claims to have rotten luck due to the misfortunes that frequently happen to him. One day, a girl calling herself Index Librorum Prohibitorum mysteriously lands on Touma's balcony and explains to him that she is being hunted down by magicians. This leads the powerless boy to discover a whole new world—one where magic exists. With Touma facing the problems that arise from both the scientific and magical sides of the world, how will he resolve them? [Written by MAL Rewrite]",Light Novel,133.0,"Kamachi Kazuma,Haimura Kiyotaka","Action,Comedy,Fantasy,Sci-Fi,Supernatural,Super Power",22.0,Finished,8.38,10070.0,576,1822,2004.0,2010.0,https://cdn.myanimelist.net/images/manga/3/176880.jpg
95012,"Kumo desu ga, Nani ka?","So I'm a Spider, So What?","The last thing that a high school girl remembers is a strange explosion ripping through her classroom. In the aftermath of the tragedy, she finds herself reborn as a lowly spider hatchling, one amongst thousands in a vast cave. Furthermore, the world she is reincarnated into is a point-based skill system, prompting her to level up as quickly as possible if she is to survive the treacherous environment and persevere in the face of insurmountable odds. Thus begins a little spider's journey of clawing, biting, and plotting her way to the top. Forced to confront the powerful beings that reign over the Great Elroe Labyrinth and beyond, she will gradually uncover the truth behind the mysterious fantasy world and the explosion that sent her there. [Written by MAL Rewrite]",Light Novel,384.0,"Kiryuu Tsukasa,Baba Okina","Action,Adventure,Comedy,Fantasy,Isekai,Reincarnation",16.0,Finished,8.37,10538.0,665,1853,2015.0,2022.0,https://cdn.myanimelist.net/images/manga/2/170075.jpg
83903,Fate/strange Fake,,"The plot centers around a Grail War faultily copied from the Third Holy Grail War in Fuyuki. After the end of the third Grail War, an organization from the United States that has magi separate from the London-based Mage Association as members took data from Fuyuki's Grail War and planned their own ritual. After seventy years, they used the city Snowfield as the Sacred Land for their own Grail War. They were unable to successfully copy every aspect of the ritual, which lead to it acting only as an imitation that has lost the Saber class and allowed for the summoning of strange Servants due to the definition of a ""hero"" being blurred. (Source: Type-Moon Wikia)",Light Novel,,"Narita Ryohgo,Morii Shizuki","Action,Fantasy,Supernatural",,Publishing,8.35,2354.0,2038,398,2015.0,,https://cdn.myanimelist.net/images/manga/3/171596.jpg
90531,Naruto Shinden Series,Naruto: Itachi's Story,The story will focus on the brothers who have eyes that see through to the truth and who live on the threshold of hope and despair. Itachi's past and Sasuke's future will be made clear.,Light Novel,11.0,"Kishimoto Masashi,Yano Takashi,Towada Shin","Action,Adventure,Fantasy,Martial Arts",3.0,Finished,8.33,4660.0,1679,310,2015.0,2015.0,https://cdn.myanimelist.net/images/manga/2/190847.jpg
